userID	createdAt	collectedAt	numFollowings	numFollowers	numTweets	nameLen	descLen	type
62560394	03/08/2009 11:55	29/11/2009 05:02	10	17	187	5	156	0
62568455	03/08/2009 12:27	26/11/2009 15:54	14	19	533	6	28	0
62573728	03/08/2009 12:47	15/11/2009 00:59	104	104	487	10	0	0
62583549	03/08/2009 13:26	23/11/2009 09:47	74	135	1044	13	0	0
62596344	03/08/2009 14:17	15/11/2009 09:08	5	4	19	13	0	0
62627613	03/08/2009 16:32	20/11/2009 14:25	38	52	462	7	13	0
62627798	03/08/2009 16:33	29/11/2009 12:56	189	47	702	10	0	0
62629715	03/08/2009 16:42	29/11/2009 00:05	133	89	4106	8	74	0
62634906	03/08/2009 17:05	25/11/2009 09:49	207	189	555	11	0	0
62648989	03/08/2009 18:08	18/11/2009 14:47	36	15	112	9	0	0
62651590	03/08/2009 18:20	20/11/2009 17:47	79	241	1765	8	0	0
62651938	03/08/2009 18:21	14/11/2009 06:42	2	1	8	13	0	0
62658468	03/08/2009 18:50	24/11/2009 19:27	31	1041	147	9	0	0
62667112	03/08/2009 19:28	27/11/2009 12:09	31	25	131	9	159	0
62685544	03/08/2009 20:53	25/11/2009 15:29	36	32	148	8	29	0
62685622	03/08/2009 20:53	25/11/2009 21:47	49	13	236	9	0	0
62692539	03/08/2009 21:25	28/11/2009 20:41	196	178	908	5	157	0
62701275	03/08/2009 22:05	14/11/2009 00:32	245	284	7102	9	152	0
62706004	03/08/2009 22:27	28/11/2009 19:53	48	135	1393	14	79	0
62708084	03/08/2009 22:37	15/11/2009 12:13	55	60	839	12	110	0
62718662	03/08/2009 23:31	23/11/2009 11:23	20	14	83	6	24	0
62722149	03/08/2009 23:49	16/11/2009 16:36	37	52	444	14	0	0
62726600	04/08/2009 00:14	14/11/2009 05:54	27	29	1089	7	29	0
62729804	04/08/2009 00:34	16/11/2009 03:06	4	0	2	7	0	0
62732978	04/08/2009 00:54	24/11/2009 18:35	28	2	19	9	0	0
62745489	04/08/2009 02:13	14/11/2009 04:52	9	44	785	8	0	0
62749625	04/08/2009 02:36	12/11/2009 21:39	1661	549	8369	11	54	0
62750968	04/08/2009 02:43	26/11/2009 02:10	60	256	3275	14	79	0
62752853	04/08/2009 02:53	26/11/2009 09:16	109	194	11841	12	95	0
62758218	04/08/2009 03:22	15/11/2009 03:20	103	118	379	11	0	0
62763030	04/08/2009 03:50	17/11/2009 09:53	52	54	406	5	9	0
62769866	04/08/2009 04:25	29/11/2009 12:07	27	37	2542	10	72	0
62807338	04/08/2009 07:44	22/11/2009 11:29	32	66	3305	8	102	0
62807917	04/08/2009 07:47	12/11/2009 21:01	1422	908	6388	11	27	0
62808297	04/08/2009 07:49	24/11/2009 02:20	0	164	7351	14	45	0
62809886	04/08/2009 07:57	16/11/2009 03:12	69	71	148	10	78	0
62819184	04/08/2009 08:36	21/11/2009 12:58	26	10	150	8	37	0
62822629	04/08/2009 08:50	21/11/2009 22:31	83	79	1363	15	57	0
62827816	04/08/2009 09:12	23/11/2009 22:03	36	320	7565	13	77	0
62835985	04/08/2009 09:48	13/11/2009 03:51	85	47	347	12	14	0
62844711	04/08/2009 10:24	14/11/2009 06:47	907	846	4270	6	128	0
62858613	04/08/2009 11:22	24/11/2009 16:12	145	84	231	9	0	0
62859249	04/08/2009 11:25	23/11/2009 16:33	242	252	4986	15	0	0
62861841	04/08/2009 11:35	26/11/2009 22:42	21	13	293	11	0	0
62863282	04/08/2009 11:41	15/11/2009 08:07	22	20	1966	5	13	0
62864279	04/08/2009 11:45	17/11/2009 17:07	0	207	1975	15	19	0
62865923	04/08/2009 11:52	27/11/2009 01:15	151	225	2338	11	76	0
62879948	04/08/2009 12:48	12/11/2009 23:43	178	67	426	10	0	0
62881903	04/08/2009 12:57	23/11/2009 11:51	91	67	1854	12	0	0
62888320	04/08/2009 13:23	18/11/2009 20:28	161	107	384	9	127	0
62898080	04/08/2009 14:03	25/11/2009 00:19	109	113	1894	11	102	0
62900812	04/08/2009 14:14	26/11/2009 23:40	30	33	122	9	57	0
62901811	04/08/2009 14:18	17/11/2009 12:09	60	48	1492	13	38	0
62909087	04/08/2009 14:47	24/11/2009 23:25	70	44	269	15	0	0
62913069	04/08/2009 15:04	22/11/2009 16:20	57	50	398	14	0	0
62926886	04/08/2009 16:00	16/11/2009 05:03	5	88	700	12	115	0
62934924	04/08/2009 16:33	27/11/2009 14:44	20	12	1568	13	11	0
62938701	04/08/2009 16:47	13/11/2009 21:06	36	43	923	14	0	0
62939085	04/08/2009 16:48	18/11/2009 05:05	6	440	16971	9	27	0
62943288	04/08/2009 17:05	15/11/2009 11:13	1373	861	1091	9	0	0
62944277	04/08/2009 17:09	13/11/2009 17:33	5	3	275	12	43	0
62952551	04/08/2009 17:43	14/11/2009 06:20	699	341	725	13	0	0
62954369	04/08/2009 17:51	23/11/2009 15:56	199	106	130	12	0	0
62960609	04/08/2009 18:17	23/11/2009 05:40	48	31	150	11	0	0
62969742	04/08/2009 18:56	27/11/2009 08:56	12	7	225	8	0	0
62971383	04/08/2009 19:03	22/11/2009 14:25	80	24	138	9	0	0
62973736	04/08/2009 19:12	24/11/2009 07:55	14	11	157	6	0	0
62980344	04/08/2009 19:40	24/11/2009 19:21	152	118	1657	10	0	0
62981445	04/08/2009 19:44	20/11/2009 11:51	77	1733	744	7	101	0
62993076	04/08/2009 20:35	14/11/2009 14:39	160	131	1105	6	0	0
62998915	04/08/2009 20:59	16/11/2009 01:15	102	95	379	7	105	0
63000889	04/08/2009 21:07	16/11/2009 11:38	66	55	529	5	66	0
63001370	04/08/2009 21:09	17/11/2009 18:46	46	57	301	10	0	0
63002991	04/08/2009 21:16	25/11/2009 05:14	40	41	485	15	0	0
63012457	04/08/2009 21:57	22/11/2009 22:44	32	16	632	6	26	0
63022000	04/08/2009 22:41	16/11/2009 05:18	17	15	634	11	47	0
63023634	04/08/2009 22:49	13/11/2009 01:01	87	40	6171	12	101	0
63028494	04/08/2009 23:12	16/11/2009 02:42	103	644	94	7	0	0
63035968	04/08/2009 23:47	14/11/2009 04:54	119	22	224	10	12	0
63037622	04/08/2009 23:56	15/11/2009 14:21	19	45	618	9	0	0
63039785	05/08/2009 00:07	25/11/2009 21:37	40	22	230	9	0	0
63051202	05/08/2009 01:11	29/11/2009 07:21	1790	398	3185	12	97	0
63056904	05/08/2009 01:47	15/11/2009 04:24	44	32	492	8	151	0
63073905	05/08/2009 03:26	21/11/2009 01:58	71	77	299	11	148	0
63076071	05/08/2009 03:38	14/11/2009 04:43	61	24	82	9	0	0
63078677	05/08/2009 03:51	16/11/2009 23:54	149	40	229	13	46	0
63083715	05/08/2009 04:19	15/11/2009 04:34	44	37	424	7	46	0
63090985	05/08/2009 05:02	26/11/2009 04:42	81	69	472	11	0	0
63097268	05/08/2009 05:39	13/11/2009 04:48	86	60	391	7	0	0
63102358	05/08/2009 06:09	26/11/2009 23:15	78	85	288	10	57	0
63103228	05/08/2009 06:14	14/11/2009 07:55	339	153	406	7	0	0
63104740	05/08/2009 06:23	16/11/2009 07:18	158	94	29	12	0	0
63111334	05/08/2009 06:58	13/11/2009 18:03	1445	747	865	6	9	0
63114213	05/08/2009 07:13	21/11/2009 11:07	72	58	354	8	0	0
63114864	05/08/2009 07:16	25/11/2009 03:02	10	8	132	7	0	0
63123745	05/08/2009 07:57	13/11/2009 00:31	119	130	1095	14	49	0
63124144	05/08/2009 07:58	19/11/2009 11:19	197	174	2306	10	66	0
63127142	05/08/2009 08:10	14/11/2009 07:38	93	39	447	14	40	0
63131728	05/08/2009 08:29	21/11/2009 22:27	15	386	9729	14	89	0
63134030	05/08/2009 08:38	21/11/2009 06:08	23	24	16	5	47	0
63152886	05/08/2009 09:52	25/11/2009 04:25	109	37	650	15	45	0
63154912	05/08/2009 10:00	25/11/2009 22:20	28	17	80	15	0	0
63158043	05/08/2009 10:12	12/11/2009 19:54	3434	4336	719	11	23	0
63186997	05/08/2009 11:56	19/11/2009 01:03	232	289	4965	10	160	0
63187042	05/08/2009 11:56	23/11/2009 21:52	444	417	2624	8	159	0
63187048	05/08/2009 11:56	26/11/2009 18:54	59	11	27	9	0	0
63192789	05/08/2009 12:18	25/11/2009 15:47	196	108	409	6	138	0
63192897	05/08/2009 12:18	27/11/2009 08:01	258	153	623	8	0	0
63195221	05/08/2009 12:27	25/11/2009 19:57	92	101	222	9	0	0
63198035	05/08/2009 12:37	27/11/2009 13:05	41	2855	597	15	131	0
63218195	05/08/2009 13:47	21/11/2009 05:29	65	13	5	10	0	0
63222619	05/08/2009 14:03	14/11/2009 12:54	10	5	14	13	0	0
63232531	05/08/2009 14:41	21/11/2009 20:52	197	159	4199	9	80	0
63251105	05/08/2009 15:44	23/11/2009 18:35	65	52	208	5	0	0
63263112	05/08/2009 16:30	29/11/2009 12:06	116	146	1779	15	0	0
63271820	05/08/2009 17:01	17/11/2009 01:55	77	37	793	9	87	0
63278854	05/08/2009 17:26	26/11/2009 02:09	20	36	164	8	0	0
63280223	05/08/2009 17:31	15/11/2009 00:27	442	1306	9064	13	59	0
63296328	05/08/2009 18:34	16/11/2009 12:07	137	209	5025	9	138	0
63298406	05/08/2009 18:42	18/11/2009 14:46	57	80	56	8	63	0
63305735	05/08/2009 19:10	12/11/2009 21:47	245	162	1704	8	137	0
63309296	05/08/2009 19:25	22/11/2009 02:16	23	438	192	12	131	0
63311131	05/08/2009 19:32	25/11/2009 18:32	88	70	2592	11	68	0
63326803	05/08/2009 20:34	18/11/2009 19:10	26	14	8	14	0	0
63330702	05/08/2009 20:49	14/11/2009 00:45	457	522	7775	13	27	0
63347670	05/08/2009 21:55	20/11/2009 08:56	62	129	890	11	54	0
63362755	05/08/2009 22:55	26/11/2009 00:37	1	78	4851	11	79	0
63374438	05/08/2009 23:48	18/11/2009 15:57	8	1	113	13	0	0
63384236	06/08/2009 00:37	22/11/2009 19:43	29	43	213	7	153	0
63391660	06/08/2009 01:17	13/11/2009 18:35	153	204	2073	9	10	0
63405773	06/08/2009 02:27	14/11/2009 10:33	3	318	12225	14	90	0
63422513	06/08/2009 03:52	16/11/2009 04:04	1	3	10	8	0	0
63432501	06/08/2009 04:44	22/11/2009 07:57	66	25	100	11	15	0
63441233	06/08/2009 05:31	28/11/2009 20:05	13	7	255	8	21	0
63448336	06/08/2009 06:10	25/11/2009 06:54	308	291	465	7	82	0
63450749	06/08/2009 06:24	13/11/2009 01:12	524	467	490	7	18	0
63452708	06/08/2009 06:33	22/11/2009 00:48	26	25	526	13	35	0
63456404	06/08/2009 06:48	17/11/2009 01:54	10	91	10040	14	0	0
63462358	06/08/2009 07:10	18/11/2009 09:01	15	21	423	8	0	0
63470307	06/08/2009 07:41	21/11/2009 14:31	98	21	1024	8	0	0
63472113	06/08/2009 07:49	26/11/2009 06:01	179	102	786	10	0	0
63473370	06/08/2009 07:55	14/11/2009 10:13	85	66	77	9	0	0
63475761	06/08/2009 10:10	29/11/2009 07:15	163	97	1000	9	75	0
63485335	06/08/2009 12:08	13/11/2009 16:05	68	84	440	10	103	0
63493307	06/08/2009 12:55	14/11/2009 07:50	163	113	2329	9	158	0
63497717	06/08/2009 13:17	16/11/2009 03:14	5	5	163	14	69	0
63497789	06/08/2009 13:17	14/11/2009 19:18	440	159	1255	11	95	0
63501202	06/08/2009 13:32	23/11/2009 02:06	39	63	54	8	0	0
63504029	06/08/2009 13:45	15/11/2009 19:36	0	68	104	15	150	0
63505103	06/08/2009 13:49	15/11/2009 08:58	6	339	4749	12	74	0
63508961	06/08/2009 14:03	16/11/2009 11:37	241	298	996	8	48	0
63511383	06/08/2009 14:11	16/11/2009 12:53	65	450	12724	10	20	0
63516523	06/08/2009 14:29	28/11/2009 22:33	171	361	2742	13	0	0
63522429	06/08/2009 14:52	24/11/2009 16:39	77	28	344	11	0	0
63531243	06/08/2009 15:24	15/11/2009 17:00	38	213	1644	15	0	0
63531612	06/08/2009 15:26	12/11/2009 18:27	440	206	1585	8	149	0
63532697	06/08/2009 15:30	21/11/2009 15:43	55	559	181	15	0	0
63538785	06/08/2009 15:54	21/11/2009 08:07	50	15	278	12	45	0
63538916	06/08/2009 15:55	20/11/2009 20:14	126	29	519	13	23	0
63539900	06/08/2009 15:59	13/11/2009 18:12	1	1	1	7	0	0
63549493	06/08/2009 16:45	16/11/2009 07:28	46	27	210	15	0	0
63551431	06/08/2009 16:52	18/11/2009 18:02	0	54	506	14	113	0
63557437	06/08/2009 17:21	20/11/2009 12:53	65	24	116	5	0	0
63560499	06/08/2009 17:33	20/11/2009 06:03	45	23	249	8	55	0
63566138	06/08/2009 17:55	20/11/2009 20:42	22	14	104	5	160	0
63571297	06/08/2009 18:15	22/11/2009 11:20	52	35	534	8	153	0
63576664	06/08/2009 18:36	18/11/2009 17:10	280	133	834	11	0	0
63590417	06/08/2009 19:48	18/11/2009 18:09	39	20	87	9	27	0
63590658	06/08/2009 19:49	26/11/2009 05:45	38	38	672	15	109	0
63591358	06/08/2009 19:53	13/11/2009 06:51	47	48	76	8	0	0
63599466	06/08/2009 20:26	21/11/2009 22:24	87	49	124	8	0	0
63607526	06/08/2009 20:59	15/11/2009 09:31	137	60	100	13	8	0
63612514	06/08/2009 21:19	24/11/2009 14:27	5	4	17	12	0	0
63612852	06/08/2009 21:21	17/11/2009 13:32	132	127	8111	13	38	0
63614412	06/08/2009 21:27	16/11/2009 05:03	32	43	364	8	50	0
63620517	06/08/2009 21:53	20/11/2009 00:09	116	111	759	9	78	0
63622239	06/08/2009 22:07	23/11/2009 05:53	30	25	1581	7	15	0
63631559	06/08/2009 22:58	26/11/2009 14:48	85	51	1792	8	0	0
63635203	06/08/2009 23:15	22/11/2009 08:21	57	45	1203	6	44	0
63644787	07/08/2009 00:09	12/11/2009 23:10	20	5	266	10	28	0
63646063	07/08/2009 00:16	17/11/2009 02:22	2005	1832	792	15	107	0
63646600	07/08/2009 00:19	25/11/2009 15:19	75	79	1055	7	79	0
63649355	07/08/2009 00:35	24/11/2009 14:55	86	85	5285	6	86	0
63654969	07/08/2009 01:06	24/11/2009 02:49	7	56	7895	15	0	0
63659373	07/08/2009 01:34	20/11/2009 09:01	1	29	678	7	0	0
63660431	07/08/2009 01:40	13/11/2009 19:05	87	124	2027	12	42	0
63660918	07/08/2009 01:43	25/11/2009 10:35	691	846	13063	6	158	0
63664776	07/08/2009 02:21	21/11/2009 19:25	21	8	169	9	34	0
63671158	07/08/2009 03:41	12/11/2009 23:31	28	18	126	7	0	0
63681584	07/08/2009 05:14	20/11/2009 03:28	22	6	7	9	111	0
63682636	07/08/2009 05:22	13/11/2009 09:57	8	8	38	13	0	0
63698945	07/08/2009 06:53	16/11/2009 02:46	222	144	667	11	94	0
63708784	07/08/2009 07:41	16/11/2009 09:14	382	419	6809	9	31	0
63709272	07/08/2009 07:43	29/11/2009 07:18	114	83	2003	7	67	0
63715041	07/08/2009 08:10	13/11/2009 01:56	233	237	819	11	46	0
63720850	07/08/2009 08:35	22/11/2009 06:59	61	24	446	10	148	0
63723749	07/08/2009 08:46	13/11/2009 06:57	0	138	351	12	112	0
63724138	07/08/2009 08:48	21/11/2009 06:15	377	162	1785	14	95	0
63724883	07/08/2009 08:51	25/11/2009 23:26	34	16	14	8	25	0
63725641	07/08/2009 08:54	17/11/2009 03:16	47	237	3361	13	25	0
63728252	07/08/2009 09:04	15/11/2009 21:25	231	292	7668	15	76	0
63735184	07/08/2009 09:31	13/11/2009 04:58	115	66	1692	13	0	0
63743771	07/08/2009 10:03	23/11/2009 17:40	41	30	282	6	0	0
63748409	07/08/2009 10:21	21/11/2009 05:42	50	111	2831	9	16	0
63753904	07/08/2009 10:42	29/11/2009 07:19	126	111	1767	12	28	0
63755306	07/08/2009 10:47	17/11/2009 03:03	35	101	42	11	0	0
63759081	07/08/2009 11:03	22/11/2009 06:48	68	91	3524	9	81	0
63759438	07/08/2009 11:04	15/11/2009 10:24	158	94	863	6	0	0
63760093	07/08/2009 11:07	26/11/2009 17:53	28	20	223	14	0	0
63769633	07/08/2009 11:44	15/11/2009 02:26	140	83	834	9	16	0
63778201	07/08/2009 12:19	13/11/2009 09:43	0	2	24	12	0	0
63784471	07/08/2009 12:45	23/11/2009 11:18	18	19	621	12	17	0
63787533	07/08/2009 12:59	15/11/2009 19:45	19	5	12	9	157	0
63791856	07/08/2009 13:19	27/11/2009 10:04	28	37	2461	7	0	0
63793901	07/08/2009 13:28	15/11/2009 03:35	0	126	1078	13	115	0
63798339	07/08/2009 13:49	12/11/2009 19:20	199	102	57	9	0	0
63818128	07/08/2009 15:25	16/11/2009 18:49	140	59	164	10	0	0
63819422	07/08/2009 15:31	13/11/2009 23:50	16	18	861	11	54	0
63823531	07/08/2009 15:51	20/11/2009 19:47	66	56	1062	8	0	0
63823886	07/08/2009 15:53	27/11/2009 16:18	116	179	733	14	0	0
63833746	07/08/2009 16:43	29/11/2009 13:01	181	256	2408	9	22	0
63836489	07/08/2009 16:57	14/11/2009 00:18	86	54	281	7	41	0
63848119	07/08/2009 17:58	29/11/2009 09:09	26	24	1691	6	126	0
63848409	07/08/2009 18:00	20/11/2009 14:44	77	54	804	7	77	0
63851339	07/08/2009 18:18	14/11/2009 12:21	109	105	4650	9	0	0
63853596	07/08/2009 18:30	19/11/2009 14:37	106	481	1890	15	0	0
63857493	07/08/2009 18:51	12/11/2009 16:43	69	48	458	12	0	0
63857943	07/08/2009 18:54	18/11/2009 21:12	49	36	331	12	137	0
63859222	07/08/2009 19:00	17/11/2009 16:38	804	675	1344	6	76	0
63880054	07/08/2009 21:01	14/11/2009 05:39	3	293	6308	13	0	0
63892176	07/08/2009 22:08	21/11/2009 11:44	89	18	119	9	33	0
63897837	07/08/2009 22:41	27/11/2009 17:45	0	287	4662	11	153	0
63905243	07/08/2009 23:27	26/11/2009 17:08	84	65	1362	13	0	0
63905304	07/08/2009 23:28	17/11/2009 01:26	18	20	1443	5	44	0
63905345	07/08/2009 23:28	15/11/2009 19:50	115	124	1589	9	120	0
63908459	07/08/2009 23:47	13/11/2009 04:29	29	25	116	9	0	0
63915528	08/08/2009 00:35	21/11/2009 03:21	95	57	141	11	0	0
63929894	08/08/2009 02:37	19/11/2009 10:56	139	177	1159	12	26	0
63939155	08/08/2009 04:13	22/11/2009 05:29	296	67	311	15	0	0
63946088	08/08/2009 05:29	15/11/2009 22:34	74	37	440	10	44	0
63949565	08/08/2009 06:07	21/11/2009 09:06	224	75	1302	8	32	0
63951790	08/08/2009 06:30	15/11/2009 06:39	66	76	1803	6	38	0
63952164	08/08/2009 06:34	25/11/2009 21:24	226	159	1140	11	0	0
63956225	08/08/2009 07:14	20/11/2009 15:34	38	35	573	13	9	0
63957011	08/08/2009 07:21	13/11/2009 21:51	65	84	2278	8	10	0
63982895	08/08/2009 10:19	16/11/2009 21:13	21	32	214	12	0	0
63987254	08/08/2009 10:45	17/11/2009 18:01	76	27	56	6	0	0
63988219	08/08/2009 10:51	14/11/2009 04:47	11	17	903	9	109	0
63995906	08/08/2009 11:37	17/11/2009 01:06	37	14	39	15	37	0
63998444	08/08/2009 11:51	15/11/2009 02:55	44	40	959	8	37	0
64005864	08/08/2009 12:35	19/11/2009 07:20	68	61	1451	9	23	0
64015655	08/08/2009 13:32	23/11/2009 16:22	69	29	295	9	0	0
64033483	08/08/2009 15:14	26/11/2009 09:01	38	23	135	11	0	0
64037274	08/08/2009 15:36	20/11/2009 19:05	90	174	883	12	0	0
64037473	08/08/2009 15:37	21/11/2009 15:12	19	12	104	9	0	0
64041696	08/08/2009 16:03	14/11/2009 17:43	61	44	1419	6	99	0
64045174	08/08/2009 16:24	26/11/2009 22:13	10	4	16	9	20	0
64057893	08/08/2009 17:43	20/11/2009 21:24	70	28	57	15	112	0
64058051	08/08/2009 17:44	16/11/2009 04:32	93	54	157	13	0	0
64062407	08/08/2009 18:11	14/11/2009 08:52	86	811	326	13	107	0
64066393	08/08/2009 18:37	16/11/2009 22:03	42	33	683	15	44	0
64075720	08/08/2009 19:40	29/11/2009 00:46	41	48	2337	8	0	0
64079268	08/08/2009 20:04	19/11/2009 23:58	6	22	213	8	0	0
64082865	08/08/2009 20:28	14/11/2009 13:56	38	32	1335	10	24	0
64087831	08/08/2009 21:00	12/11/2009 21:15	72	49	144	8	43	0
64093957	08/08/2009 21:35	19/11/2009 21:23	15	9	75	14	0	0
64096440	08/08/2009 21:50	23/11/2009 15:42	227	121	1140	12	157	0
64102888	08/08/2009 22:32	14/11/2009 16:20	92	71	528	12	0	0
64119853	09/08/2009 00:41	16/11/2009 05:23	1869	2558	13881	15	112	0
64135730	09/08/2009 03:02	12/11/2009 23:10	31	13	66	12	87	0
64136212	09/08/2009 03:06	18/11/2009 04:31	4	8	25	10	0	0
64137564	09/08/2009 03:19	25/11/2009 13:21	75	30	80	9	47	0
64137671	09/08/2009 03:19	29/11/2009 04:27	49	23	226	7	0	0
64145092	09/08/2009 04:27	18/11/2009 02:35	49	45	585	12	0	0
64153841	09/08/2009 05:50	21/11/2009 07:28	7	8	1348	8	21	0
64160509	09/08/2009 06:51	16/11/2009 01:29	89	349	647	12	0	0
64164404	09/08/2009 07:25	27/11/2009 01:26	78	52	457	9	10	0
64167572	09/08/2009 07:50	17/11/2009 07:27	34	18	109	13	0	0
64172274	09/08/2009 08:23	25/11/2009 05:19	144	103	898	14	0	0
64176249	09/08/2009 08:48	23/11/2009 18:33	48	60	4736	7	32	0
64180550	09/08/2009 09:17	18/11/2009 01:14	104	106	1552	13	36	0
64181649	09/08/2009 09:24	13/11/2009 10:06	261	370	1542	9	13	0
64183726	09/08/2009 09:36	16/11/2009 09:23	85	93	452	10	0	0
64185195	09/08/2009 09:45	27/11/2009 05:49	51	37	205	15	0	0
64190255	09/08/2009 10:16	17/11/2009 06:19	8	73	3609	9	14	0
64191901	09/08/2009 10:25	17/11/2009 08:40	225	143	1033	8	157	0
64191997	09/08/2009 10:25	26/11/2009 12:43	76	42	271	15	150	0
64196281	09/08/2009 10:51	16/11/2009 10:17	18	15	90	9	23	0
64198007	09/08/2009 11:01	23/11/2009 00:16	575	111	173	8	18	0
64202866	09/08/2009 11:29	13/11/2009 04:43	52	32	91	11	62	0
64212501	09/08/2009 12:24	29/11/2009 14:37	56	60	907	8	27	0
64225126	09/08/2009 13:37	16/11/2009 18:53	31	377	2069	15	0	0
64232031	09/08/2009 14:14	17/11/2009 13:50	23	92	86	13	37	0
64232785	09/08/2009 14:18	21/11/2009 11:26	12	8	52	6	0	0
64261227	09/08/2009 16:42	14/11/2009 10:29	46	36	2302	10	45	0
64261824	09/08/2009 16:45	20/11/2009 12:32	24	25	536	12	0	0
64263235	09/08/2009 16:52	20/11/2009 10:00	73	44	97	6	0	0
64270033	09/08/2009 17:28	17/11/2009 15:41	393	549	7056	12	59	0
64276496	09/08/2009 18:03	26/11/2009 22:21	35	29	1781	11	35	0
64277045	09/08/2009 18:06	13/11/2009 18:08	128	155	1992	11	102	0
64284397	09/08/2009 18:45	17/11/2009 19:54	1191	1186	2462	10	149	0
64293903	09/08/2009 19:35	14/11/2009 06:47	113	111	311	14	0	0
64294850	09/08/2009 19:40	17/11/2009 13:52	51	41	874	8	0	0
64296081	09/08/2009 19:47	16/11/2009 20:32	304	287	1717	11	88	0
64309692	09/08/2009 20:55	25/11/2009 22:56	165	152	2967	6	97	0
64322428	09/08/2009 21:59	24/11/2009 00:20	3	987	10144	10	59	0
64323797	09/08/2009 22:06	13/11/2009 06:26	740	344	265	9	0	0
64323930	09/08/2009 22:07	29/11/2009 10:36	61	40	232	11	0	0
64332846	09/08/2009 23:10	14/11/2009 10:31	81	12	528	7	0	0
64332967	09/08/2009 23:11	22/11/2009 05:30	87	87	1877	11	78	0
64336475	09/08/2009 23:37	15/11/2009 18:42	123	258	130	8	131	0
64340288	10/08/2009 00:06	15/11/2009 17:44	132	9489	9483	15	94	0
64342959	10/08/2009 00:28	13/11/2009 08:53	1998	1573	1316	8	70	0
64343071	10/08/2009 00:29	27/11/2009 07:44	18	15	31	6	126	0
64343816	10/08/2009 00:36	22/11/2009 01:40	11	16	165	9	0	0
64345854	10/08/2009 00:54	19/11/2009 05:02	71	72	1600	10	133	0
64354908	10/08/2009 02:26	14/11/2009 02:46	90	111	1054	12	82	0
64361042	10/08/2009 03:29	25/11/2009 00:21	84	45	309	11	93	0
64364335	10/08/2009 04:00	16/11/2009 13:26	226	84	108	8	124	0
64365034	10/08/2009 04:06	25/11/2009 05:56	129	103	679	5	0	0
64373760	10/08/2009 05:22	27/11/2009 02:29	2	5	26	13	0	0
64374678	10/08/2009 05:29	16/11/2009 18:37	2	1519	1251	12	5	0
64380008	10/08/2009 06:12	15/11/2009 12:19	86	33	257	13	0	0
64391045	10/08/2009 07:27	16/11/2009 04:05	56	113	1477	9	0	0
64391341	10/08/2009 07:28	20/11/2009 21:28	46	39	217	10	25	0
64412121	10/08/2009 09:11	19/11/2009 18:02	18	39	912	11	0	0
64423349	10/08/2009 10:00	27/11/2009 21:50	226	224	1349	7	45	0
64427112	10/08/2009 10:17	16/11/2009 20:10	21	21	55	11	69	0
64427795	10/08/2009 10:20	23/11/2009 02:59	8	15	59	8	15	0
64439392	10/08/2009 11:11	15/11/2009 04:07	0	235	2186	14	110	0
64441304	10/08/2009 11:18	13/11/2009 18:18	81	324	5312	15	69	0
64444914	10/08/2009 11:33	24/11/2009 18:31	807	271	318	10	87	0
64447048	10/08/2009 11:41	25/11/2009 15:37	151	100	184	12	90	0
64448869	10/08/2009 11:48	27/11/2009 16:34	41	40	3227	8	129	0
64468747	10/08/2009 13:06	19/11/2009 00:38	105	72	3783	10	0	0
64474294	10/08/2009 13:27	14/11/2009 18:27	42	11	106	9	0	0
64477494	10/08/2009 13:39	20/11/2009 22:09	273	433	12168	10	28	0
64488514	10/08/2009 14:23	14/11/2009 09:33	138	159	1443	9	0	0
64490142	10/08/2009 14:30	29/11/2009 01:08	2	0	47	7	0	0
64502422	10/08/2009 15:17	25/11/2009 19:41	2001	1612	4971	14	25	0
64507340	10/08/2009 15:36	18/11/2009 17:43	1640	1723	24224	15	105	0
64507704	10/08/2009 15:38	13/11/2009 07:44	64	47	63	8	12	0
64514109	10/08/2009 16:02	20/11/2009 19:23	19	19	288	13	66	0
64515364	10/08/2009 16:06	27/11/2009 16:23	24	52	998	10	54	0
64519715	10/08/2009 16:24	20/11/2009 21:20	38	23	199	12	0	0
64529210	10/08/2009 17:01	27/11/2009 11:01	49	58	303	10	47	0
64542503	10/08/2009 17:57	15/11/2009 20:38	208	58	478	14	17	0
64552343	10/08/2009 18:38	21/11/2009 16:41	2	2	110	13	0	0
64556014	10/08/2009 18:51	22/11/2009 13:50	787	686	782	7	0	0
64558229	10/08/2009 19:00	28/11/2009 20:46	6	5	37	10	0	0
64574086	10/08/2009 19:51	16/11/2009 21:20	62	1449	250	10	64	0
64587908	10/08/2009 20:47	18/11/2009 23:49	75	40	2049	6	0	0
64591152	10/08/2009 21:01	13/11/2009 19:29	107	40	627	12	0	0
64611158	10/08/2009 22:24	18/11/2009 11:42	77	1248	2643	8	15	0
64617492	10/08/2009 22:52	28/11/2009 22:06	61	50	2357	11	25	0
64619619	10/08/2009 23:02	13/11/2009 00:29	54	33	282	13	20	0
64620097	10/08/2009 23:04	28/11/2009 22:34	172	270	3378	15	122	0
64627077	10/08/2009 23:38	27/11/2009 15:40	9	2	35	15	0	0
64636053	11/08/2009 00:29	13/11/2009 01:34	60	800	58728	9	41	0
64637742	11/08/2009 00:39	18/11/2009 04:19	23	6	24	7	0	0
64645550	11/08/2009 01:29	21/11/2009 08:12	174	139	2115	11	34	0
64648511	11/08/2009 01:48	27/11/2009 10:39	49	76	175	8	125	0
64650155	11/08/2009 01:58	13/11/2009 04:30	6	5	20	10	0	0
